id,chat_id,msg_idx,label,window_text
u02718,chat_00339,13,Cotizando,"<USR> hola! tienen disponibilidad para la semana? 😁 <SYS> Falta fecha, origen, por favor. <USR> a las 12:45"
u02174,chat_00271,13,Cotizando,"<SYS> Falta hora de regreso, hora, por favor. <USR> regreso a las 11:15 <SYS> Falta cantidad de personas, destino, por favor. <USR> somos 3 personas <USR> el 26/03/2025 <SYS> Falta destino, si hay regreso, por favor. <USR> solo ida <SYS> Falta destino, hora, por favor. <USR> a las 18:00"
u04082,chat_00510,1,Cotización generada,"<SYS> Falta hora, origen, por favor. <USR> a las 13:30 <SYS> Falta origen, fecha, por favor. <USR> origen Portugal 623, Puerto Montt <SYS> Falta cantidad de personas, fecha, por favor. <USR> somos 4 personas <SYS> Falta fecha, por favor. <USR> el 05/01/2025"
u01349,chat_00168,4,Cotizando,"<USR> buenos dias, necesito hablar con un asesor <SYS> Falta si hay regreso, origen, por favor. <USR> el 29/06/2025 <USR> somos 10 personas"
u00315,chat_00039,10,Potencial cliente,"<USR> buenos dias, necesito hablar con un asesor 📅"
u00737,chat_00092,0,Potencial cliente,"<USR> buenos dias, necesito hablar con un asesor"
u02679,chat_00334,6,Cotizando,"<USR> buenos dias, necesito hablar con un asesor <SYS> Falta fecha, destino, por favor. <USR> destino 1 norte 3097, La Serena <SYS> Falta si hay regreso, hora, por favor. <USR> somos 3 personas <USR> origen Nueva Imperial 4640, Santiago"
u04025,chat_00503,8,Cotización generada,"<SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> regreso a las 16:00 <USR> destino Prat 2294, Rancagua <SYS> Falta origen, cantidad de personas, por favor. <USR> somos 5 personas <SYS> Falta fecha, origen, por favor. <USR> origen Vicuña Mackenna 4077, Antofagasta <USR> a las 12:45 <SYS> Falta fecha, por favor. <USR> el 02/10/2025"
u00994,chat_00124,1,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta fecha, si hay regreso, por favor. <USR> a las 19:00 <SYS> Falta hora de regreso, origen, por favor. <USR> solo ida <SYS> Falta hora de regreso, fecha, por favor. <USR> el 02/01/2025"
u02545,chat_00318,0,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta fecha, origen, por favor. <USR> origen Vicuña Mackenna 1813, Antofagasta <SYS> Falta destino, si hay regreso, por favor. <USR> regreso a las 07:00"
u00495,chat_00061,14,Potencial cliente,"<USR> hola, quisiera info de traslados?"
u04725,chat_00590,4,Cotización generada,"<SYS> Falta hora, destino, por favor. <USR> origen Apoquindo 3001, Talca <USR> regreso a las 14:15 <SYS> Falta destino, fecha, por favor. <USR> el 06/08/2025 <SYS> Falta destino, hora, por favor. <USR> a las 21:15 <SYS> Falta destino, por favor. <USR> destino Vicuña Mackenna 3478, Antofagasta"
u01464,chat_00182,7,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta hora, si hay regreso, por favor. <USR> a las 12:45 <SYS> Falta destino, fecha, por favor. <USR> origen Nueva Imperial 3989, Valparaíso <USR> solo ida <SYS> Falta destino, fecha, por favor. <USR> el 07/02/2025"
u02952,chat_00368,7,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta cantidad de personas, destino, por favor. <USR> origen Vicuña Mackenna 4669, Talca <USR> el 28/07/2025"
u03274,chat_00409,9,Cotización generada,"<SYS> Falta cantidad de personas, origen, por favor. <USR> origen Prat 3873, Puerto Montt <SYS> Falta hora, hora de regreso, por favor. <USR> somos 5 personas <USR> solo ida <SYS> Falta hora de regreso, hora, por favor. <USR> a las 22:00 <SYS> Falta hora de regreso, destino, por favor. <USR> regreso a las 19:00 <USR> destino Vicuña Mackenna 1038, Antofagasta"
u02092,chat_00261,11,Cotizando,"<SYS> Falta origen, fecha, por favor. <USR> regreso a las 09:45 <SYS> Falta destino, origen, por favor. <USR> el 26/02/2025 <SYS> Falta destino, si hay regreso, por favor. <USR> solo ida <USR> a las 14:30 <SYS> Falta origen, destino, por favor. <USR> origen Los Leones 404, Talca"
u00198,chat_00024,5,Potencial cliente,<USR> necesito una cotizacion
u02507,chat_00313,10,Cotizando,"<USR> hola! tienen disponibilidad para la semana? <SYS> Falta hora, origen, por favor. <USR> somos 4 personas"
u00574,chat_00071,13,Potencial cliente,<USR> necesito una cotizacion 👍
u00609,chat_00076,0,Potencial cliente,<USR> hola! tienen disponibilidad para la semana? 📨
u01892,chat_00236,3,Cotizando,"<SYS> Falta origen, si hay regreso, por favor. <USR> el 25/01/2025 <SYS> Falta cantidad de personas, origen, por favor. <USR> somos 3 personas <SYS> Falta si hay regreso, destino, por favor. <USR> a las 20:45 <USR> origen Nueva Imperial 3515, Viña del Mar <SYS> Falta destino, si hay regreso, por favor. <USR> destino Alameda 1432, Santiago"
u00603,chat_00075,10,Potencial cliente,<USR> necesito una cotizacion
u00019,chat_00002,2,Potencial cliente,"<USR> consulta, hacen viajes privados? 🚌"
u02106,chat_00263,9,Cotizando,"<USR> buenos dias, necesito hablar con un asesor 📨 <SYS> Falta hora, fecha, por favor. <USR> origen Portugal 4932, Valparaíso <USR> el 17/05/2025 <SYS> Falta hora de regreso, destino, por favor. <USR> ida y vuelta <USR> destino 1 norte 1693, Valparaíso"
u02980,chat_00372,3,Cotizando,"<USR> buenos dias, necesito hablar con un asesor <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> ida y vuelta"
u02297,chat_00287,8,Cotizando,"<USR> buenos dias, necesito hablar con un asesor 🚐 <SYS> Falta si hay regreso, hora, por favor. <USR> el 02/10/2025 <USR> solo ida <SYS> Falta hora de regreso, destino, por favor. <USR> regreso a las 08:30"
u04378,chat_00547,9,Cotización generada,"<SYS> Falta hora, hora de regreso, por favor. <USR> a las 13:30 <SYS> Falta fecha, cantidad de personas, por favor. <USR> regreso a las 21:30 <SYS> Falta cantidad de personas, fecha, por favor. <USR> el 21/04/2025 <SYS> Falta cantidad de personas, por favor. <USR> somos 6 personas"
u02631,chat_00328,6,Cotizando,"<USR> necesito una cotizacion 🚐 <SYS> Falta destino, origen, por favor. <USR> somos 2 personas <USR> origen Pedro de Valdivia 1834, Santiago <SYS> Falta hora, si hay regreso, por favor. <USR> regreso a las 14:30 <USR> a las 18:15 <SYS> Falta destino, fecha, por favor. <USR> el 18/02/2025 <USR> destino 1 norte 891, Rancagua"
u00234,chat_00029,9,Potencial cliente,"<USR> consulta, hacen viajes privados? 🙂"
u03561,chat_00445,8,Cotización generada,"<SYS> Falta destino, hora, por favor. <USR> el 28/11/2025 <USR> solo ida <SYS> Falta destino, hora de regreso, por favor. <USR> destino Prat 2043, Antofagasta <SYS> Falta hora de regreso, hora, por favor. <USR> regreso a las 15:45 <SYS> Falta hora, por favor. <USR> a las 07:00"
u04492,chat_00561,11,Cotización generada,"<SYS> Falta hora de regreso, hora, por favor. <USR> el 10/03/2025 <SYS> Falta cantidad de personas, hora, por favor. <USR> somos 8 personas <USR> ida y vuelta <SYS> Falta hora de regreso, hora, por favor. <USR> a las 18:30 <SYS> Falta hora de regreso, por favor. <USR> regreso a las 08:00"
u04172,chat_00521,11,Cotización generada,"<SYS> Falta destino, hora, por favor. <USR> somos 2 personas <SYS> Falta si hay regreso, destino, por favor. <USR> a las 19:45 <SYS> Falta destino, si hay regreso, por favor. <USR> destino Vicuña Mackenna 1900, Viña del Mar <SYS> Falta si hay regreso, por favor. <USR> solo ida"
u02792,chat_00348,7,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta origen, cantidad de personas, por favor. <USR> somos 3 personas <SYS> Falta destino, origen, por favor. <USR> el 06/12/2025 <SYS> Falta destino, hora de regreso, por favor. <USR> destino Providencia 3530, Temuco"
u04422,chat_00552,5,Cotización generada,"<SYS> Falta cantidad de personas, destino, por favor. <USR> origen Nueva Imperial 982, Valparaíso <USR> regreso a las 12:45 <SYS> Falta cantidad de personas, destino, por favor. <USR> a las 16:30 <USR> el 23/06/2025 <SYS> Falta cantidad de personas, destino, por favor. <USR> somos 4 personas <SYS> Falta destino, por favor. <USR> destino Nueva Imperial 2167, Concepción"
u04981,chat_00622,4,Cotización generada,"<SYS> Falta hora de regreso, si hay regreso, por favor. <USR> solo ida <USR> el 27/03/2025 <SYS> Falta destino, origen, por favor. <USR> destino Portugal 3716, Puerto Montt <USR> regreso a las 12:15 <SYS> Falta hora, cantidad de personas, por favor. <USR> a las 15:00 <USR> origen Prat 723, Puerto Montt <SYS> Falta cantidad de personas, por favor. <USR> somos 6 personas"
u02196,chat_00274,3,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta origen, si hay regreso, por favor. <USR> regreso a las 20:15"
u00546,chat_00068,1,Potencial cliente,"<USR> consulta, hacen viajes privados?"
u04899,chat_00612,2,Cotización generada,"<SYS> Falta cantidad de personas, fecha, por favor. <USR> ida y vuelta <USR> somos 2 personas <SYS> Falta hora de regreso, destino, por favor. <USR> a las 18:00 <SYS> Falta fecha, destino, por favor. <USR> regreso a las 09:45 <USR> el 18/01/2025 <SYS> Falta destino, origen, por favor. <USR> origen San Martín 1713, Temuco <USR> destino Pedro de Valdivia 801, Concepción"
u01164,chat_00145,11,Cotizando,"<USR> consulta, hacen viajes privados? 👍 <SYS> Falta hora, si hay regreso, por favor. <USR> el 17/03/2025 <SYS> Falta origen, hora de regreso, por favor. <USR> ida y vuelta"
u03678,chat_00459,13,Cotización generada,"<SYS> Falta destino, origen, por favor. <USR> destino Prat 3157, Viña del Mar <SYS> Falta origen, hora, por favor. <USR> origen Vicuña Mackenna 3893, Viña del Mar <SYS> Falta hora de regreso, hora, por favor. <USR> regreso a las 12:15 <SYS> Falta hora, por favor. <USR> a las 13:00"
u01832,chat_00228,7,Cotizando,"<USR> necesito una cotizacion <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> ida y vuelta <SYS> Falta origen, destino, por favor. <USR> a las 19:00 <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> destino Los Leones 4811, Viña del Mar"
u00119,chat_00014,6,Potencial cliente,<USR> necesito una cotizacion
u01243,chat_00155,10,Cotizando,"<USR> hola! tienen disponibilidad para la semana? 😉 <SYS> Falta cantidad de personas, fecha, por favor. <USR> el 20/03/2025 <SYS> Falta origen, destino, por favor. <USR> ida y vuelta <SYS> Falta hora, destino, por favor. <USR> regreso a las 15:15"
u01592,chat_00198,7,Cotizando,"<SYS> Falta si hay regreso, hora de regreso, por favor. <USR> destino Portugal 2233, Rancagua <SYS> Falta hora, cantidad de personas, por favor. <USR> a las 17:15 <SYS> Falta origen, cantidad de personas, por favor. <USR> regreso a las 12:45 <USR> ida y vuelta <SYS> Falta cantidad de personas, origen, por favor. <USR> somos 4 personas"
u00826,chat_00103,9,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta hora, fecha, por favor. <USR> a las 11:45 <USR> somos 2 personas"
u02005,chat_00250,4,Cotizando,"<USR> necesito una cotizacion <SYS> Falta hora, cantidad de personas, por favor. <USR> a las 13:45 <SYS> Falta origen, fecha, por favor. <USR> ida y vuelta <SYS> Falta fecha, origen, por favor. <USR> somos 4 personas"
u01124,chat_00140,3,Cotizando,"<USR> hola! tienen disponibilidad para la semana? 📨 <SYS> Falta hora, cantidad de personas, por favor. <USR> solo ida <USR> destino Alameda 3633, Concepción <SYS> Falta hora de regreso, fecha, por favor. <USR> somos 10 personas"
u00721,chat_00090,0,Potencial cliente,"<USR> hola, quisiera info de traslados?"
u01372,chat_00171,11,Cotizando,"<SYS> Falta destino, si hay regreso, por favor. <USR> destino San Martín 3652, Valparaíso <SYS> Falta si hay regreso, hora, por favor. <USR> solo ida <SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> somos 12 personas <SYS> Falta hora, hora de regreso, por favor. <USR> origen Providencia 1668, Santiago"
u03176,chat_00396,7,Cotizando,"<USR> necesito una cotizacion 🙏 <SYS> Falta hora de regreso, destino, por favor. <USR> destino 1 norte 1679, Valparaíso <USR> origen Providencia 1585, Valparaíso <SYS> Falta hora, si hay regreso, por favor. <USR> a las 20:30 <USR> solo ida <SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> somos 6 personas <USR> el 09/02/2025"
u03657,chat_00457,8,Cotización generada,"<SYS> Falta origen, hora, por favor. <USR> el 13/02/2025 <SYS> Falta hora de regreso, destino, por favor. <USR> regreso a las 19:15 <USR> destino Providencia 1750, Temuco <SYS> Falta hora, si hay regreso, por favor. <USR> a las 08:00 <USR> ida y vuelta <SYS> Falta origen, por favor. <USR> origen Nueva Imperial 3715, La Serena"
u04771,chat_00596,2,Cotización generada,"<SYS> Falta hora de regreso, origen, por favor. <USR> a las 13:45 <SYS> Falta origen, hora de regreso, por favor. <USR> origen Alameda 4526, La Serena <SYS> Falta hora de regreso, destino, por favor. <USR> regreso a las 19:45 <SYS> Falta destino, por favor. <USR> destino Prat 910, Puerto Montt"
u00488,chat_00060,7,Potencial cliente,"<USR> hola, quisiera info de traslados?"
u04055,chat_00506,6,Cotización generada,"<SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> ida y vuelta <SYS> Falta hora, cantidad de personas, por favor. <USR> regreso a las 20:30 <SYS> Falta hora, cantidad de personas, por favor. <USR> destino San Martín 2774, Puerto Montt <SYS> Falta cantidad de personas, hora, por favor. <USR> a las 11:15 <USR> somos 5 personas"
u04744,chat_00592,7,Cotización generada,"<SYS> Falta si hay regreso, hora de regreso, por favor. <USR> a las 18:45 <SYS> Falta hora de regreso, fecha, por favor. <USR> el 16/05/2025 <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> regreso a las 18:30 <SYS> Falta si hay regreso, por favor. <USR> solo ida"
u01708,chat_00213,11,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta si hay regreso, origen, por favor. <USR> a las 11:00 <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> origen Apoquindo 2279, Santiago <USR> destino Providencia 4985, Santiago"
u01994,chat_00249,9,Cotizando,"<SYS> Falta hora de regreso, origen, por favor. <USR> a las 22:45 <SYS> Falta origen, si hay regreso, por favor. <USR> el 23/11/2025 <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> somos 6 personas <USR> regreso a las 11:00 <SYS> Falta destino, si hay regreso, por favor. <USR> ida y vuelta"
u01191,chat_00148,6,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta si hay regreso, destino, por favor. <USR> destino Los Leones 3031, Concepción <SYS> Falta hora, fecha, por favor. <USR> regreso a las 22:15 <USR> origen Prat 2951, Viña del Mar <SYS> Falta fecha, si hay regreso, por favor. <USR> solo ida <USR> el 14/09/2025"
u04728,chat_00590,7,Cotización generada,"<SYS> Falta destino, origen, por favor. <USR> somos 5 personas <USR> a las 11:00 <SYS> Falta origen, destino, por favor. <USR> regreso a las 09:30 <SYS> Falta destino, origen, por favor. <USR> destino Los Leones 4522, La Serena <SYS> Falta origen, por favor. <USR> origen Nueva Imperial 1753, Valparaíso"
u03246,chat_00405,13,Cotizando,"<USR> hola! tienen disponibilidad para la semana? 📨 <SYS> Falta hora, origen, por favor. <USR> el 01/11/2025"
u00219,chat_00027,10,Potencial cliente,<USR> hola! tienen disponibilidad para la semana?
u01923,chat_00240,2,Cotizando,"<USR> hola! tienen disponibilidad para la semana? 📅 <SYS> Falta hora, destino, por favor. <USR> a las 15:30 <USR> origen Nueva Imperial 1562, La Serena <SYS> Falta si hay regreso, destino, por favor. <USR> regreso a las 11:00 <SYS> Falta si hay regreso, fecha, por favor. <USR> solo ida"
u01721,chat_00215,8,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta origen, cantidad de personas, por favor. <USR> ida y vuelta <USR> origen Los Leones 2576, Santiago <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> somos 4 personas <SYS> Falta fecha, hora, por favor. <USR> destino Alameda 4959, Temuco"
u02078,chat_00259,13,Cotizando,"<SYS> Falta destino, cantidad de personas, por favor. <USR> el 11/07/2025 <SYS> Falta destino, hora de regreso, por favor. <USR> destino Pedro de Valdivia 3075, Concepción <USR> regreso a las 08:00 <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> origen Pedro de Valdivia 4332, Antofagasta <SYS> Falta hora, cantidad de personas, por favor. <USR> a las 17:45"
u00356,chat_00044,3,Potencial cliente,<USR> hola! tienen disponibilidad para la semana? 🚌
u01510,chat_00188,5,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta origen, hora, por favor. <USR> a las 16:45"
u03835,chat_00479,10,Cotización generada,"<SYS> Falta hora de regreso, destino, por favor. <USR> somos 3 personas <USR> a las 15:15 <SYS> Falta hora de regreso, destino, por favor. <USR> regreso a las 18:00 <SYS> Falta destino, fecha, por favor. <USR> destino Portugal 3095, Temuco <SYS> Falta fecha, por favor. <USR> el 07/06/2025"
u01843,chat_00230,2,Cotizando,"<USR> buenos dias, necesito hablar con un asesor <SYS> Falta destino, origen, por favor. <USR> ida y vuelta <SYS> Falta fecha, cantidad de personas, por favor. <USR> a las 18:15"
u00993,chat_00124,0,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta fecha, si hay regreso, por favor. <USR> a las 19:00 <SYS> Falta hora de regreso, origen, por favor. <USR> solo ida"
u04508,chat_00563,11,Cotización generada,"<SYS> Falta hora de regreso, origen, por favor. <USR> somos 3 personas <SYS> Falta fecha, hora, por favor. <USR> origen 1 norte 3476, Santiago <SYS> Falta hora, fecha, por favor. <USR> a las 12:45 <USR> regreso a las 12:45 <SYS> Falta fecha, por favor. <USR> el 27/04/2025"
